locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,Schedule,dayshours,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location
632774,Tacos Rodriguez,Truck,11542000,SANSOME ST: SUTTER ST to BUSH ST (1 - 99),1 SANSOME ST,289003,289,3,15MFF-0081,APPROVED,Tacos: burritos: quesadillas: soda & water,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0081&ExportPDF=1&Filename=15MFF-0081_schedule.pdf,Mo-Fr:11AM-3PM,,04/24/2015 02:54:55 PM,2015-03-16,1,2016-03-15,"37.7904851598986, -122.40094044068"
632775,Tacos Rodriguez,Truck,9794000,OAKDALE AVE: INDUSTRIAL ST \ SELBY ST to TOLAND ST (2100 - 2199),2198 OAKDALE AVE,5590A008,5590A,8,15MFF-0081,APPROVED,Tacos: burritos: quesadillas: soda & water,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0081&ExportPDF=1&Filename=15MFF-0081_schedule.pdf,Mo-Fr:8AM-5PM,,04/24/2015 02:54:55 PM,2015-03-16,1,2016-03-15,"37.740994748821, -122.401172335377"
632776,Tacos Rodriguez,Truck,5331101,EVANS AVE: KEITH ST to MENDELL ST (1201 - 1399) -- SOUTH --,1275 EVANS AVE,5237033,5237,33,15MFF-0081,APPROVED,Tacos: burritos: quesadillas: soda & water,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0081&ExportPDF=1&Filename=15MFF-0081_schedule.pdf,Mo-Su:8AM-8PM,,04/24/2015 02:54:55 PM,2015-03-16,1,2016-03-15,"37.7391114435654, -122.382464971127"
632778,Tacos El Flaco,Truck,194101,03RD ST: 25TH ST to 26TH ST (2901 - 2999) -- EAST --,2901 03RD ST,4296010,4296,10,15MFF-0082,APPROVED,Tacos: Burritos: Tortas: Quesadillas: Chips & Salsa & Various Beverages,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0082&ExportPDF=1&Filename=15MFF-0082_schedule.pdf,Mo/Tu/We/Th/Fr:7AM-6PM,,04/24/2015 03:01:27 PM,2015-03-16,0,2016-03-15,"37.7524050062858, -122.387000196288"
632803,Lobsta Truck,Truck,10454000,PINE ST: FRONT ST to BATTERY ST (100 - 199),100 PINE ST,262020,262,20,14MFF-0134,APPROVED,Lobster rolls: crab rolls: clam chowder: lobster bisque: chips: lemonade: drinks,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0134&ExportPDF=1&Filename=14MFF-0134_schedule.pdf,Mo/We/Fr:10AM-3PM,,08/31/2015 10:52:45 AM,2014-12-12,0,2016-03-15,"37.7926407305022, -122.398970332101"
632809,Lobsta Truck,Truck,9090000,MISSION ST: SHAW ALY to ANTHONY ST (543 - 586),560 MISSION ST,3708095,3708,95,14MFF-0134,APPROVED,Lobster rolls: crab rolls: clam chowder: lobster bisque: chips: lemonade: drinks,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0134&ExportPDF=1&Filename=14MFF-0134_schedule.pdf,Tu/Th:10AM-3PM,,08/31/2015 10:52:45 AM,2014-12-12,0,2016-03-15,"37.7888647291153, -122.399359351353"
632811,Lobsta Truck,Truck,3528000,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),430 CALIFORNIA ST,239029,239,29,14MFF-0134,APPROVED,Lobster rolls: crab rolls: clam chowder: lobster bisque: chips: lemonade: drinks,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0134&ExportPDF=1&Filename=14MFF-0134_schedule.pdf,Mo/We/Fr:10AM-3PM,,08/31/2015 10:52:45 AM,2014-12-12,0,2016-03-15,"37.793262220691, -122.401789091353"
632858,Singh Brothers Ice Cream,Truck,6961000,HOLLISTER AVE: HAWES ST to INGALLS ST (1000 - 1099),1000 HOLLISTER AVE,4943002,4943,2,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:12PM-1PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.7189398329359, -122.390517872056"
632859,Singh Brothers Ice Cream,Truck,7252000,INGERSON AVE: JENNINGS ST to 03RD ST (1100 - 1199),1173 INGERSON AVE,4968035,4968,35,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:12PM-1PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.7204493764978, -122.395915014227"
632860,Singh Brothers Ice Cream,Truck,6548000,GRIFFITH ST: INGERSON AVE to JAMESTOWN AVE (2900 - 2999),2900 GRIFFITH ST,4973001,4973,1,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:12PM-1PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.7169913041658, -122.38959908416"
632861,Singh Brothers Ice Cream,Truck,7428000,JAMESTOWN AVE: GRIFFITH ST to CORONADO ST (800 - 850),800 JAMESTOWN AVE,4973034,4973,34,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:12PM-1PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.7164430159898, -122.389937879311"
632862,Singh Brothers Ice Cream,Truck,7819000,KEY AVE: JENNINGS ST to 03RD ST (1000 - 1068),1060 KEY AVE,4994002,4994,2,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:1PM-2PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.719200231553, -122.395976731086"
632863,Singh Brothers Ice Cream,Truck,7492000,JENNINGS ST: KEY AVE to LE CONTE AVE (3400 - 3499),3444 JENNINGS ST,4995005,4995,5,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:1PM-2PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.7185220624068, -122.396661444407"
632864,Singh Brothers Ice Cream,Truck,4908000,DONNER AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1475 DONNER AVE,4910023,4910,23,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:1PM-2PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.7227937025955, -122.391719666463"
632865,Singh Brothers Ice Cream,Truck,2710000,BANCROFT AVE: JENNINGS ST to KEITH ST (1500 - 1599),1562 BANCROFT AVE,4849006,4849,6,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:1PM-2PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.7254507160059, -122.391991641408"
632866,Singh Brothers Ice Cream,Truck,13356000,WALLACE AVE: JENNINGS ST to KEITH ST (1500 - 1599),1550 WALLACE AVE,4829006,4829,6,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:2PM-3PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.7271680826139, -122.390029148691"
632867,Singh Brothers Ice Cream,Truck,5599000,FITZGERALD AVE: HAWES ST to INGALLS ST (1100 - 1199),1104 FITZGERALD AVE,4914022,4914,22,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:2PM-3PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.720174736488, -122.389407114332"
632868,Singh Brothers Ice Cream,Truck,10218000,PALOU AVE: HAWES ST to INGALLS ST (1100 - 1199),1101 PALOU AVE,4757024,4757,24,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:2PM-3PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.7286714566484, -122.381865088631"
632869,Singh Brothers Ice Cream,Truck,13780000,YOSEMITE AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1420 YOSEMITE AVE,4831012,4831,12,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:2PM-3PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.7251817145626, -122.388192688434"
632870,Singh Brothers Ice Cream,Truck,7479000,JENNINGS ST: VAN DYKE AVE to WALLACE AVE (2100 - 2199),2115 JENNINGS ST,4828021,4828,21,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:3PM-4PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.7267279920895, -122.388658428822"
632871,Singh Brothers Ice Cream,Truck,6671000,HARBOR RD: NORTHRIDGE RD to INGALLS ST (1 - 299),297 HARBOR RD,4712008,4712,8,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:3PM-4PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.7334388254666, -122.380467549508"
632872,Singh Brothers Ice Cream,Truck,10810000,QUESADA AVE: CRISP RD to HAWES ST (1170 - 1199),1191 QUESADA AVE,4763042,4763,42,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:3PM-4PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.7277445045325, -122.382107375232"
632873,Singh Brothers Ice Cream,Truck,11783000,SHAFTER AVE: HAWES ST to INGALLS ST (1200 - 1299),1207 SHAFTER AVE,4792001A,4792,001A,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:3PM-4PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.7267082867946, -122.383624917191"
632874,Singh Brothers Ice Cream,Truck,7223000,INGALLS ST: GEORGE CT to OAKDALE AVE (1300 - 1399),1309 INGALLS ST,4714002,4714,2,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:4PM-5PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.7303742516917, -122.381861878647"
632875,Singh Brothers Ice Cream,Truck,4938000,KISKA RD: DORMITORY RD \ KIRKWOOD AVE to REARDON RD (141 - 199),195 KISKA RD,4700052,4700,52,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:4PM-5PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.7294383022838, -122.376657800713"
632876,Singh Brothers Ice Cream,Truck,7895000,KIRKWOOD AVE: NEWHALL ST to PHELPS ST (1600 - 1699),1698 KIRKWOOD AVE,5279027,5279,27,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:4PM-5PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.7393571746877, -122.391522811749"
632877,Singh Brothers Ice Cream,Truck,9602000,NIBBI CT: GILLETTE AVE to END (1 - 99),35 NIBBI CT,5079004,5079,4,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:4PM-5PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.7104517057157, -122.396149078986"
632878,Singh Brothers Ice Cream,Truck,10327000,PENINSULA AVE: BLANKEN AVE to LATHROP AVE (300 - 399),360 PENINSULA AVE,5083009,5083,9,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,Mo-Fr:5PM-6PM,,03/17/2015 11:40:48 AM,2015-03-17,1,2016-03-15,"37.7108412974331, -122.399642614953"
632929,Think is Good Inc.,Truck,9089000,MISSION ST: ECKER ST to SHAW ALY (521 - 548),536 MISSION ST,3708098,3708,98,15MFF-0084,APPROVED,Sushi Burrito: Chicken Burrito: Tempura Burrito,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0084&ExportPDF=1&Filename=15MFF-0084_schedule.pdf,Mo/We/Fr:10AM-3PM,,03/17/2015 02:10:43 PM,2015-03-17,0,2016-03-15,"37.7892489221855, -122.398892959337"
632930,Think is Good Inc.,Truck,3528000,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),400 CALIFORNIA ST,238003,238,3,15MFF-0084,APPROVED,Sushi Burrito: Chicken Burrito: Tempura Burrito,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0084&ExportPDF=1&Filename=15MFF-0084_schedule.pdf,Tu/Th:10AM-3PM,,03/17/2015 02:10:43 PM,2015-03-17,0,2016-03-15,
632931,Think is Good Inc.,Truck,5169000,ELLIS ST: 04TH ST \ MARKET ST \ STOCKTON ST to POWELL ST (1 - 99),34 ELLIS ST,307008,307,8,15MFF-0084,APPROVED,Sushi Burrito: Chicken Burrito: Tempura Burrito,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0084&ExportPDF=1&Filename=15MFF-0084_schedule.pdf,Sa-Su:11AM-2PM/1PM-4PM,,03/17/2015 02:10:43 PM,2015-03-17,0,2016-03-15,"37.7875651791523, -122.40959283347"
632932,Think is Good Inc.,Truck,147000,02ND ST: BRANNAN ST to TOWNSEND ST (600 - 699),625 02ND ST,3789007,3789,7,15MFF-0085,APPROVED,Sushi Burrito: Chicken Burrito: Tempura Burrito,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0085&ExportPDF=1&Filename=15MFF-0085_schedule.pdf,Mo-Fr:12PM-5PM,,03/17/2015 02:08:36 PM,2015-03-17,0,2016-03-15,"37.7816889891243, -122.391061817277"
632953,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",Push Cart,25524000,TAYLOR ST: BAY ST intersection,567 BAY ST,43001,43,1,15MFF-0086,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0086&ExportPDF=1&Filename=15MFF-0086_schedule.pdf,Mo-Su:6AM-12AM,,03/18/2015 11:57:32 AM,2015-03-17,1,2016-03-15,
632960,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",Push Cart,30049000,DRUMM ST: CALIFORNIA ST intersection,5 THE EMBARCADERO,0234 017,234,17,15MFF-0087,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0087&ExportPDF=1&Filename=15MFF-0087_schedule.pdf,Mo-Su:6AM-12AM,,03/18/2015 11:56:29 AM,2015-03-17,1,2016-03-15,"37.7943310170137, -122.395811053013"
632962,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",Push Cart,7038000,HOWARD ST: 03RD ST to 04TH ST (700 - 799),701 HOWARD ST,3734091,3734,91,15MFF-0088,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0088&ExportPDF=1&Filename=15MFF-0088_schedule.pdf,Mo-Su:6AM-12AM,,03/18/2015 11:55:29 AM,2015-03-17,1,2016-03-15,"37.7835133650227, -122.400813391095"
632970,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",Push Cart,6109000,GEARY ST: STOCKTON ST to POWELL ST (200 - 299),251 GEARY ST,314014,314,14,15MFF-0089,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0089&ExportPDF=1&Filename=15MFF-0089_schedule.pdf,Mo-Su:6AM-12AM,,03/18/2015 11:54:42 AM,2015-03-17,1,2016-03-15,"37.7871763055155, -122.407398075948"
632972,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",Push Cart,2846000,BEACH ST: HYDE ST to LARKIN ST (700 - 799),900 BEACH ST,405007,405,7,15MFF-0090,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee:cold beverages: pastries: bakery goods: cookies: icecream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0090&ExportPDF=1&Filename=15MFF-0090_schedule.pdf,Mo-Su:6AM-12AM,,03/18/2015 11:53:57 AM,2015-03-17,1,2016-03-15,"37.8077433021994, -122.42414994486"
632978,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",Push Cart,6108000,GEARY ST: GRANT AVE to STOCKTON ST (100 - 199),100 GEARY ST,309003,309,3,15MFF-0091,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0091&ExportPDF=1&Filename=15MFF-0091_schedule.pdf,Mo-Su:6AM-12AM,,03/18/2015 11:52:46 AM,2015-03-17,1,2016-03-15,"37.7879142434972, -122.405270523085"
632981,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",Push Cart,11222000,SACRAMENTO ST: FRONT ST to BATTERY ST (300 - 399),1 THE EMBARCADERO,230028,230,28,15MFF-0092,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0092&ExportPDF=1&Filename=15MFF-0092_schedule.pdf,Mo-Su:6AM-12AM,,03/18/2015 11:51:35 AM,2015-03-17,1,2016-03-15,"37.7946438483861, -122.399644298519"
632982,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",,30735000,NEW MONTGOMERY ST: MARKET ST \ MONTGOMERY ST intersection,2 MONTGOMERY ST,291007,291,7,15MFF-0093,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0093&ExportPDF=1&Filename=15MFF-0093_schedule.pdf,Mo-Su:6AM-12AM,,03/18/2015 11:50:34 AM,2015-03-17,1,2016-03-15,"37.7893919898744, -122.401824747111"
